월,일자,두께,소재폭,제품폭,마진,두께그룹,폭그룹,마진그룹,강종,품명그룹,기준장력,No.,생산일,라인,생산지시번호,작업장,소재번호,소유,품명,유형,재질,Size,수량,소재중량,소재길이,제품번호,제품구분,생산중량,수율(%),Size.1,단중,중량,Gross중량,도유,장력1,스피드1,장력2,스피드2,장력3,스피드3,장력,스피드,수요가,OK,NG
3,44277,0.9,1170.0,1170.0,0.0,0.9≤t＜1.0,1100≤w＜1200,정정,일반,GI 외,250,749,20210322,STL,DP210318129,OO철강(주)XX공장,21/CQR241A-C01,임가공,CR,Skelp,SPCC,0.9 x 1170 x C,1,12630,1518.0,21/CQR241A-P01,제품,12610,99.84,0.9 x 1170 x C,12610.0,12610,12630,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
3,44272,1.2,1249.0,1249.0,0.0,1.2≤t＜1.3,1200≤w＜1300,정정,일반,GI 외,320,718,20210317,STL,DP210317102,OO철강(주)XX공장,21/CQR511A-C01,임가공,CR,Skelp,SPCC,1.2 x 1249 x C,1,9880,0.0,21/CQR511A-P01,제품,9860,99.8,1.2 x 1249 x C,9860.0,9860,9880,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
6,44348,1.3,1173.6,1173.6,0.0,1.3≤t＜1.4,1100≤w＜1200,정정,60K,GI 외,320,1735,20210601,STL,DP210531071,OO철강(주)XX공장,21/CRF995B-C01,임가공,CR,Skelp,SPFC590,1.382 x 1173.6 x C,1,13340,1063.0,21/CRF995B-P01,제품,13290,99.63,1.382 x 1173.6 x C,13290.0,13290,13340,AH,,,,,,,0,0,OO제철(주)XX,0,1
3,44279,1.5,1230.6,1224.0,6.599999999999909,1.5≤t＜1.6,1200≤w＜1300,6mm↑,,GI 오일링,450,797,20210324,STL,DP210323101,OO철강(주)XX공장,21/BAR4070A-C01,임가공,GI,Skelp,A653M-G55,1.539 x 1230.6 x C,1,12570,859.0,21/BAR4070A-P01,제품,12490,99.36,1.539 x 1224 x C,12490.0,12490,12503,AL,230.0,39.0,271.0,45.0,337.0,59.0,279,48,OO제철(주)XX,0,1
5,44347,0.6,1044.9,1040.0,4.900000000000091,0.6≤t＜0.7,1000≤w＜1100,6mm↓,일반,GI 외,200,1718,20210531,STL,DP210531021,OO철강(주)XX공장,21/BAQ8826B-C01,임가공,GA,Skelp,SGACUD,0.66 x 1044.9 x C,1,11630,2185.0,21/BAQ8826B-P01,제품,11430,98.28,0.66 x 1040 x C,11430.0,11430,11575,AG,,,,,,,0,0,OO제철(주)XX,0,1
6,44368,0.4,1123.0,1123.0,0.0,0.4≤t≤0.5,1100≤w＜1200,정정,,GI 외,200,1887,20210621,STL,DP210619006,OO철강(주)XX공장,21/CRP432-P01,임가공,FH,Skelp,50HNF800,0.497 x 1123 x C,1,13050,3061.0,21/CRP432-P06,제품,12960,99.31,0.497 x 1123 x C,350.0,350,13050,XX,,,,,,,0,0,OO제철(주)XX,0,1
4,44305,1.8,1319.1,1309.0,10.099999999999907,1.8≤t＜1.9,1300≤w＜1400,6mm↑,일반,GI 외,430,1036,20210419,STL,DP210412115,OO철강(주)XX공장,21/BAS9620-C01,임가공,GA,Skelp,FA-CR04+ZF,1.843 x 1319.1 x C,1,21660,1147.0,21/BAS9620-P01,제품,21510,99.31,1.843 x 1309 x C,21510.0,21510,21494,Q1,,,,,,,0,0,OO제철(주)XX,0,1
3,44279,1.8,1230.9,1224.0,6.900000000000091,1.8≤t＜1.9,1200≤w＜1300,6mm↑,,GI 오일링,450,802,20210324,STL,DP210323111,OO철강(주)XX공장,21/BAR4063B-C01,임가공,GI,Skelp,A653M-G55,1.812 x 1230.9 x C,1,12380,722.0,21/BAR4063B-P01,제품,12300,99.35,1.812 x 1224 x C,12300.0,12300,12311,AL,283.0,88.0,317.0,102.0,340.0,88.0,313,93,OO제철(주)XX,0,1
6,44357,2.2,1186.1,1186.1,0.0,1.9≤t＜5.0,1100≤w＜1200,정정,80K,GI 외,410,1842,20210610,STL,DP210609045,OO철강(주)XX공장,21/CRN678A-C01,임가공,CR,Skelp,SPFC780DP,2.279 x 1186.1 x C,1,11990,566.0,21/CRN678A-P01,제품,11950,99.67,2.279 x 1186.1 x C,11950.0,11950,11990,AH,,,,,,,0,0,OO제철(주)XX,0,1
2,44240,0.6,1255.4,1255.4,0.0,0.6≤t＜0.7,1200≤w＜1300,정정,,GI 외,200,551,20210213,STL,DP210212032,OO철강(주)XX공장,21/CQM177C-C01,임가공,CR,Skelp,JS-SPCD-SD,0.694 x 1255.4 x C,1,8060,1193.0,21/CQM177C-P01,제품,8000,99.26,0.694 x 1255.4 x C,8000.0,8000,8060,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44320,0.8,1236.4,1220.0,16.40000000000009,0.8≤t＜0.9,1200≤w＜1300,6mm↑,,GI 외,250,1241,20210504,STL,DP210503135,OO철강(주)XX공장,21/BAT6687B-C01,임가공,GI,Skelp,A653-G33,0.849 x 1236.4 x C,1,25580,3147.0,21/BAT6687B-P02,제품,24720,96.64,0.849 x 1220 x C,8350.0,8350,8414,XX,240.0,104.0,415.0,193.0,418.0,197.0,358,165,OO제철(주)XX,0,1
6,44368,0.4,1123.0,1123.0,0.0,0.4≤t≤0.5,1100≤w＜1200,정정,,GI 외,200,1889,20210621,STL,DP210619006,OO철강(주)XX공장,21/CRP432-P01,임가공,FH,Skelp,50HNF800,0.497 x 1123 x C,1,13050,3061.0,21/CRP432-P08,제품,12960,99.31,0.497 x 1123 x C,440.0,440,13050,XX,,,,,,,0,0,OO제철(주)XX,0,1
5,44323,0.6,1541.9,1528.0,13.900000000000093,0.6≤t＜0.7,1500≤w＜1600,6mm↑,,GI 외,230,1359,20210507,STL,DP210429085,OO철강(주)XX공장,21/BAT4876A-C01,임가공,GI,Skelp,A653-CS/A-L,0.621 x 1541.9 x C,1,18170,2470.0,21/BAT4876A-P04,제품,17800,97.96,0.621 x 1528 x C,4450.0,4450,4502,XX,220.0,103.0,346.0,180.0,329.0,189.0,298,157,OO제철(주)XX,0,1
6,44355,1.2,1537.0,1537.0,0.0,1.2≤t＜1.3,1500≤w＜1600,정정,,GI 외,380,1814,20210608,STL,DP210607058,OO철강(주)XX공장,21/BAU3274B-C01,임가공,GI,Skelp,KS-SGC245Y,1.212 x 1537 x C,1,23490,1632.0,21/BAU3274B-P01,제품,23270,99.06,1.212 x 1537 x C,11620.0,11620,11745,XX,,,,,,,0,0,OO제철(주)XX,0,1
6,44377,1.2,1536.9,1522.0,14.900000000000093,1.2≤t＜1.3,1500≤w＜1600,6mm↑,,GI 외,380,1972,20210630,STL,DP210629139,OO철강(주)XX공장,21/BAU3285-P01,임가공,GI,Skelp,KS-SGC245Y,1.209 x 1536.9 x C,1,10800,752.0,21/BAU3285-P06,제품,10580,97.96,1.209 x 1522 x C,10580.0,10580,10695,XX,,,,,,,0,0,OO제철(주)XX,0,1
3,44280,1.8,1230.4,1224.0,6.400000000000091,1.8≤t＜1.9,1200≤w＜1300,6mm↑,,GI 오일링,450,820,20210325,STL,DP210323093,OO철강(주)XX공장,21/BAR4686A-C01,임가공,GI,Skelp,A653M-G55,1.816 x 1230.4 x C,1,11950,690.0,21/BAR4686A-P01,제품,11890,99.5,1.816 x 1224 x C,11890.0,11890,11888,AL,285.0,67.0,333.0,70.0,354.0,66.0,324,68,OO제철(주)XX,0,1
5,44323,0.8,1236.7,1220.0,16.700000000000045,0.8≤t＜0.9,1200≤w＜1300,6mm↑,,GI 외,250,1379,20210507,STL,DP210503103,OO철강(주)XX공장,21/BAT6839-C01,임가공,GI,Skelp,A653-G33,0.849 x 1236.7 x C,1,26430,3256.0,21/BAT6839-P02,제품,26080,98.68,0.849 x 1220 x C,8690.0,8690,8691,XX,384.0,202.0,370.0,202.0,351.0,187.0,368,197,OO제철(주)XX,1,0
6,44350,0.7,1223.2,1223.2,0.0,0.7≤t＜0.8,1200≤w＜1300,정정,일반,GI 외,220,1753,20210603,STL,DP210602021,OO철강(주)XX공장,21/CRL929B-C01,임가공,CR,Skelp,SPCD,0.792 x 1223.2 x C,1,8580,1134.0,21/CRL929B-P01,제품,8560,99.77,0.792 x 1223.2 x C,8560.0,8560,8580,AG,,,,,,,0,0,OO제철(주)XX,0,1
3,44277,0.8,1550.0,1550.0,0.0,0.8≤t＜0.9,1500≤w＜1600,정정,일반,GI 외,290,754,20210322,STL,DP210318134,OO철강(주)XX공장,21/CQQ865C-C01,임가공,CR,Skelp,SPCC,0.8 x 1550 x C,1,10980,1161.0,21/CQQ865C-P01,제품,10960,99.82,0.8 x 1550 x C,10960.0,10960,10980,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
2,44241,1.2,1452.4,1452.4,0.0,1.2≤t＜1.3,1400≤w＜1500,정정,,GI 외,370,556,20210214,STL,DP210212012,OO철강(주)XX공장,21/CQG007B-C01,임가공,CR,Skelp,SPRC390E,1.209 x 1452.4 x C,1,10900,803.0,21/CQG007B-P01,제품,10840,99.45,1.209 x 1452.4 x C,10840.0,10840,10900,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
6,44357,0.9,1245.1,1223.0,22.09999999999991,0.9≤t＜1.0,1200≤w＜1300,6mm↑,60K,GI 외,270,1830,20210610,STL,DP210607005,OO철강(주)XX공장,21/BAU2389-C01,임가공,CR,Skelp,SPFC590,0.988 x 1245.1 x C,1,28760,3032.0,21/BAU2389-P01,제품,28270,98.3,0.988 x 1223 x C,14130.0,14130,14125,AH,,,,,,,0,0,OO제철(주)XX,0,1
5,44343,1.5,1120.6,1100.0,20.59999999999991,1.5≤t＜1.6,1100≤w＜1200,6mm↑,,GI 외,350,1696,20210527,STL,DP210526035,OO철강(주)XX공장,21/CRK181-C01,임가공,CR,Skelp,HS-SPCC-SD,1.574 x 1120.6 x C,1,25710,1871.0,21/CRK181-P01,제품,25040,97.39,1.574 x 1100 x C,12590.0,12590,12619,AG,340.0,153.0,345.0,153.0,347.0,141.0,344,149,OO제철(주)XX,0,1
3,44257,0.8,988.4,988.4,0.0,0.8≤t＜0.9,900≤w＜1000,정정,일반,GI 오일링,220,630,20210302,STL,DP210225041,OO철강(주)XX공장,21/BAQ5889-P01,임가공,GI,Skelp,FCA/A-CR05+Z,0.803 x 988.4 x C,1,17810,2877.0,21/BAQ5889-P02,제품,17800,99.94,0.803 x 988.4 x C,17800.0,17800,17810,QG,,,,,,,0,0,OO제철(주)XX,0,1
5,44337,1.2,879.3,879.3,0.0,1.2≤t＜1.3,800≤w＜900,정정,,GI 외,250,1591,20210521,STL,DP210517273,OO철강(주)XX공장,21/BAT6136-C01,임가공,GA,Skelp,SGACC-8D,1.205 x 879.3 x C,1,16970,2076.0,21/BAT6136-P02,제품,17000,100.18,1.205 x 879.3 x C,8490.0,8490,8485,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44323,0.6,1543.0,1528.0,15.0,0.6≤t＜0.7,1500≤w＜1600,6mm↑,,GI 외,230,1355,20210507,STL,DP210429083,OO철강(주)XX공장,21/BAT4876B-C01,임가공,GI,Skelp,A653-CS/A-L,0.621 x 1543 x C,1,18050,2456.0,21/BAT4876B-P04,제품,17890,99.11,0.621 x 1528 x C,4550.0,4550,4469,XX,280.0,142.0,356.0,191.0,311.0,177.0,316,170,OO제철(주)XX,1,0
6,44356,0.4,1123.0,1123.0,0.0,0.4≤t≤0.5,1100≤w＜1200,정정,,GI 외,200,1819,20210609,STL,DP210608048,OO철강(주)XX공장,21/CRP425-C01,임가공,FH,Skelp,50HNF800,0.497 x 1123 x C,1,19370,4522.0,21/CRP425-P01,제품,19330,99.79,0.497 x 1123 x C,19330.0,19330,19370,XX,,,,,,,0,0,OO제철(주)XX,0,1
3,44277,0.8,950.0,950.0,0.0,0.8≤t＜0.9,900≤w＜1000,정정,일반,GI 외,200,763,20210322,STL,DP210318143,OO철강(주)XX공장,21/CQP610A-C01,임가공,CR,Skelp,SPCC,0.8 x 950 x C,1,10010,1678.0,21/CQP610A-P01,제품,10000,99.9,0.8 x 950 x C,10000.0,10000,10010,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
6,44377,1.2,1536.3,1522.0,14.299999999999956,1.2≤t＜1.3,1500≤w＜1600,6mm↑,,GI 외,380,1969,20210630,STL,DP210629138,OO철강(주)XX공장,21/BAU3284-P01,임가공,GI,Skelp,KS-SGC245Y,1.209 x 1536.3 x C,1,10787,751.0,21/BAU3284-P06,제품,10670,98.92,1.209 x 1522 x C,10670.0,10670,10687,XX,,,,,,,0,0,OO제철(주)XX,0,1
3,44277,0.9,1175.0,1175.0,0.0,0.9≤t＜1.0,1100≤w＜1200,정정,일반,GI 외,250,751,20210322,STL,DP210318131,OO철강(주)XX공장,21/CQQ886B-C01,임가공,CR,Skelp,SPCC,0.9 x 1175 x C,1,8670,1054.0,21/CQQ886B-P01,제품,8650,99.77,0.9 x 1175 x C,8650.0,8650,8670,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44323,0.6,1541.6,1528.0,13.599999999999907,0.6≤t＜0.7,1500≤w＜1600,6mm↑,,GI 외,230,1377,20210507,STL,DP210429094,OO철강(주)XX공장,21/BAT4875A-C01,임가공,GI,Skelp,A653-CS/A-L,0.621 x 1541.6 x C,1,18020,2450.0,21/BAT4875A-P04,제품,17860,99.11,0.621 x 1528 x C,4470.0,4470,4465,XX,290.0,155.0,346.0,194.0,309.0,178.0,315,176,OO제철(주)XX,1,0
3,44277,0.7,1288.0,1288.0,0.0,0.7≤t＜0.8,1200≤w＜1300,정정,일반,GI 외,220,773,20210322,STL,DP210318153,OO철강(주)XX공장,21/CQM868B-C01,임가공,CR,Skelp,SPCC,0.7 x 1288 x C,1,14960,2165.0,21/CQM868B-P01,제품,14940,99.87,0.7 x 1288 x C,14940.0,14940,14960,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
3,44277,0.7,1288.0,1288.0,0.0,0.7≤t＜0.8,1200≤w＜1300,정정,일반,GI 외,220,774,20210322,STL,DP210318154,OO철강(주)XX공장,21/CQM867B-C01,임가공,CR,Skelp,SPCC,0.7 x 1288 x C,1,15000,2175.0,21/CQM867B-P01,제품,14990,99.93,0.7 x 1288 x C,14990.0,14990,15000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44403,1.1,1152.7,1138.0,14.700000000000044,1.1≤t＜1.2,1100≤w＜1200,6mm↑,,GI 외,290,2227,20210726,STL,DP210723152,OO철강(주)XX공장,21/BAV7618-C01,임가공,GI,Skelp,KS-SGC245Y,1.195 x 1152.7 x C,1,24250,2266.0,21/BAV7618-P03,제품,23950,98.76,1.195 x 1138 x C,7940.0,7940,7980,XX,293.0,105.0,373.0,170.0,342.0,151.0,336,142,OO제철(주)XX,1,0
7,44378,2.5,1003.3,1003.3,0.0,1.9≤t＜5.0,1000≤w＜1100,정정,일반,GI 외,380,1983,20210701,STL,DP210629102,OO철강(주)XX공장,21/BAU8734B-C01,임가공,HG,Skelp,PSA-FB60,2.532 x 1003.3 x C,1,11490,580.0,21/BAU8734B-P01,제품,11480,99.91,2.532 x 1003.3 x C,11480.0,11480,11490,AH,,,,,,,0,0,OO제철(주)XX,0,1
5,44322,0.8,1235.5,1220.0,15.5,0.8≤t＜0.9,1200≤w＜1300,6mm↑,,GI 외,250,1299,20210506,STL,DP210503100,OO철강(주)XX공장,21/BAT7108-C01,임가공,GI,Skelp,A653-G33,0.85 x 1235.5 x C,1,26500,3260.0,21/BAT7108-P03,제품,26180,98.79,0.85 x 1220 x C,8750.0,8750,8723,XX,296.0,146.0,300.0,158.0,267.0,118.0,288,141,OO제철(주)XX,1,0
3,44280,1.8,1230.3,1224.0,6.2999999999999545,1.8≤t＜1.9,1200≤w＜1300,6mm↑,,GI 오일링,450,822,20210325,STL,DP210323097,OO철강(주)XX공장,21/BAR4687BB-C01,임가공,GI,Skelp,A653M-G55,1.81 x 1230.3 x C,1,11200,657.0,21/BAR4687BB-P01,제품,11130,99.38,1.81 x 1224 x C,11130.0,11130,11143,AL,289.0,70.0,336.0,75.0,358.0,68.0,328,71,OO제철(주)XX,0,1
5,44320,0.8,1236.3,1220.0,16.299999999999955,0.8≤t＜0.9,1200≤w＜1300,6mm↑,,GI 외,250,1234,20210504,STL,DP210503101,OO철강(주)XX공장,21/BAT6692B-C01,임가공,GI,Skelp,A653-G33,0.849 x 1236.3 x C,1,25710,3163.0,21/BAT6692B-P01,제품,25370,98.68,0.849 x 1220 x C,8440.0,8440,8457,XX,288.0,161.0,357.0,202.0,355.0,193.0,333,185,OO제철(주)XX,1,0
3,44277,0.8,1150.0,1150.0,0.0,0.8≤t＜0.9,1100≤w＜1200,정정,일반,GI 외,230,761,20210322,STL,DP210318141,OO철강(주)XX공장,21/CQP591B-C01,임가공,CR,Skelp,SPCC,0.8 x 1150 x C,1,12750,1805.0,21/CQP591B-P01,제품,12730,99.84,0.8 x 1150 x C,12730.0,12730,12750,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
6,44351,0.7,1353.2,1337.0,16.200000000000045,0.7≤t＜0.8,1300≤w＜1400,6mm↑,일반,GI 외,230,1766,20210604,STL,DP210602026,OO철강(주)XX공장,21/BAU1991-C01,임가공,CR,Skelp,SPRC340,0.789 x 1353.2 x C,1,25860,3125.0,21/BAU1991-P01,제품,25580,98.92,0.789 x 1337 x C,12730.0,12730,12775,AH,,,,,,,0,0,OO제철(주)XX,0,1
1,44204,1.5,1668.8,1668.8,0.0,1.5≤t＜1.6,1600≤w＜1700,정정,일반,GI 외,430,101,20210108,STL,DP210106095,OO철강(주)XX공장,21/BAQ3028B-C01,임가공,GA,Skelp,KS-SGCC,1.596 x 1668.8 x C,1,15840,774.0,21/BAQ3028B-P01,제품,15840,100.0,1.596 x 1668.8 x C,15840.0,15840,15840,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
6,44358,0.7,1446.9,1446.9,0.0,0.7≤t＜0.8,1400≤w＜1500,정정,60K,GI 외,250,1850,20210611,STL,DP210602095,OO철강(주)XX공장,21/CRK707C-C01,임가공,CR,Skelp,SPFC590,0.785 x 1446.9 x C,1,11550,1315.0,21/CRK707C-P01,제품,11540,99.91,0.785 x 1446.9 x C,11540.0,11540,11550,AH,,,,,,,0,0,OO제철(주)XX,0,1
5,44334,0.8,1325.0,1325.0,0.0,0.8≤t＜0.9,1300≤w＜1400,정정,,GI 오일링,320,1537,20210518,STL,DP210512014,OO철강(주)XX공장,21/BAT0098BE-C01,임가공,GI,Skelp,JS-SGCD2,0.834 x 1325 x C,1,5570,649.0,21/BAT0098BE-P01,제품,5480,98.38,0.834 x 1325 x C,5480.0,5480,5570,AL,345.0,155.0,343.0,155.0,306.0,132.0,331,147,OO제철(주)XX,1,0
6,44354,1.7,1282.5,1282.5,0.0,1.7≤t＜1.8,1200≤w＜1300,정정,60K,GI 외,400,1791,20210607,STL,DP210604031,OO철강(주)XX공장,21/CRJ456A-P01,임가공,GA,Skelp,SGAFC590DP,1.785 x 1282.5 x C,1,13850,783.0,21/CRJ456A-P02,제품,12530,90.47,1.785 x 1282.5 x C,12530.0,12530,13850,AG,,,,,,,0,0,OO제철(주)XX,0,1
2,44230,0.6,1524.4,1524.4,0.0,0.6≤t＜0.7,1500≤w＜1600,정정,,GI 외,230,450,20210203,STL,DP210127047,OO철강(주)XX공장,21/BAQ0358F-C01,임가공,GI,Skelp,A653-CS/A-L,0.612 x 1524.4 x C,1,3410,475.0,21/BAQ0358F-P01,제품,3210,94.13,0.612 x 1524.4 x C,3210.0,3210,3410,XX,237.0,77.0,254.0,92.0,226.0,83.0,239,84,OO제철(주)XX,1,0
5,44341,0.8,1628.8,1381.0,247.79999999999995,0.8≤t＜0.9,1300≤w＜1400,6mm↑,일반,GI 오일링,320,1641,20210525,STL,DP210517277,OO철강(주)XX공장,21/BAT3107-C01,임가공,GI,Skelp,EN-DX56D+Z,0.801 x 1628.8 x C,1,29120,2876.0,21/BAT3107-P01,제품,24680,84.75,0.801 x 1381 x C,12360.0,12360,12345,,336.0,161.0,342.0,161.0,338.0,149.0,339,157,OO제철(주)XX,1,0
6,44354,1.9,1291.6,1291.6,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,60K,GI 외,430,1790,20210607,STL,DP210604030,OO철강(주)XX공장,21/CRJ453A-P01,임가공,GA,Skelp,SGAFC590DP,1.988 x 1291.6 x C,1,11880,600.0,21/CRJ453A-P02,제품,11760,98.99,1.988 x 1291.6 x C,11760.0,11760,11880,AG,,,,,,,0,0,OO제철(주)XX,0,1
6,44368,0.4,1123.0,1123.0,0.0,0.4≤t≤0.5,1100≤w＜1200,정정,,GI 외,200,1896,20210621,STL,DP210619007,OO철강(주)XX공장,21/CRP433-P01,임가공,FH,Skelp,50HNF800,0.497 x 1123 x C,1,19430,4481.0,21/CRP433-P14,제품,19400,99.85,0.497 x 1123 x C,4900.0,4900,19430,XX,,,,,,,0,0,OO제철(주)XX,0,1
7,44391,0.7,1397.1,1381.0,16.09999999999991,0.7≤t＜0.8,1300≤w＜1400,6mm↑,일반,GI 오일링,280,2109,20210714,STL,DP210713163,OO철강(주)XX공장,21/BAV2565-C01,임가공,GI,Skelp,EN-DX56D+Z,0.797 x 1397.1 x C,1,29440,3405.0,21/BAV2565-P02,제품,29060,98.71,0.797 x 1381 x C,14510.0,14510,14550,,310.0,154.0,316.0,154.0,315.0,148.0,314,152,OO제철(주)XX,1,0
7,44403,1.1,1150.4,1138.0,12.400000000000093,1.1≤t＜1.2,1100≤w＜1200,6mm↑,,GI 외,290,2228,20210726,STL,DP210723153,OO철강(주)XX공장,21/BAV7619-C01,임가공,GI,Skelp,KS-SGC245Y,1.196 x 1150.4 x C,1,25060,2342.0,21/BAV7619-P01,제품,24790,98.92,1.196 x 1138 x C,8280.0,8280,8263,XX,310.0,159.0,320.0,159.0,327.0,161.0,319,160,OO제철(주)XX,1,0
3,44267,0.7,1265.0,1265.0,0.0,0.7≤t＜0.8,1200≤w＜1300,정정,일반,GI 외,220,669,20210312,STL,DP210312006,OO철강(주)XX공장,21/CQP578A-C01,임가공,CR,Skelp,SPCC,0.7 x 1265 x C,1,14570,2096.0,21/CQP578A-P01,제품,14550,99.86,0.7 x 1265 x C,14550.0,14550,14570,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44221,0.9,1529.1,1524.0,5.099999999999909,0.9≤t＜1.0,1500≤w＜1600,6mm↓,,GI 외,320,324,20210125,STL,DP210122073,OO철강(주)XX공장,21/BAQ7427A-C01,임가공,GI,Skelp,A653-CS/A-L,0.941 x 1529.1 x C,1,8970,804.0,21/BAQ7427A-P01,제품,8910,99.33,0.941 x 1524 x C,8910.0,8910,8940,XX,197.0,62.0,225.0,65.0,239.0,62.0,220,63,OO제철(주)XX,0,1
4,44299,0.6,1293.6,1134.0,159.5999999999999,0.6≤t＜0.7,1100≤w＜1200,6mm↑,일반,GI 오일링,210,970,20210413,STL,DP210409168,OO철강(주)XX공장,21/BAR7638BB-C01,임가공,GI,Skelp,FORD(OT)-CR4+Z,0.69 x 1293.6 x C,1,10720,1518.0,21/BAR7638BB-P01,제품,9420,87.87,0.69 x 1134 x C,9420.0,9420,9397,,298.0,149.0,289.0,143.0,262.0,104.0,283,132,OO제철(주)XX,1,0
6,44356,0.8,1246.3,1223.0,23.299999999999955,0.8≤t＜0.9,1200≤w＜1300,6mm↑,60K,GI 외,250,1816,20210609,STL,DP210607011,OO철강(주)XX공장,21/BAU2388-C01,임가공,CR,Skelp,SPFC590,0.891 x 1246.3 x C,1,28650,3349.0,21/BAU2388-P01,제품,28170,98.32,0.891 x 1223 x C,14030.0,14030,14057,AH,,,,,,,0,0,OO제철(주)XX,0,1
7,44403,1.1,1153.4,1138.0,15.400000000000093,1.1≤t＜1.2,1100≤w＜1200,6mm↑,,GI 외,290,2232,20210726,STL,DP210723154,OO철강(주)XX공장,21/BAV7617-C01,임가공,GI,Skelp,KS-SGC245Y,1.194 x 1153.4 x C,1,22520,2108.0,21/BAV7617-P02,제품,22200,98.58,1.194 x 1138 x C,11070.0,11070,11110,XX,420.0,201.0,420.0,201.0,398.0,191.0,413,198,OO제철(주)XX,1,0
5,44320,0.8,1236.3,1220.0,16.299999999999955,0.8≤t＜0.9,1200≤w＜1300,6mm↑,,GI 외,250,1235,20210504,STL,DP210503101,OO철강(주)XX공장,21/BAT6692B-C01,임가공,GI,Skelp,A653-G33,0.849 x 1236.3 x C,1,25710,3163.0,21/BAT6692B-P02,제품,25370,98.68,0.849 x 1220 x C,8420.0,8420,8457,XX,420.0,201.0,425.0,202.0,386.0,176.0,410,193,OO제철(주)XX,1,0
3,44277,0.9,1175.0,1175.0,0.0,0.9≤t＜1.0,1100≤w＜1200,정정,일반,GI 외,250,760,20210322,STL,DP210318140,OO철강(주)XX공장,21/CQQ883A-C01,임가공,CR,Skelp,SPCC,0.9 x 1175 x C,1,8590,1042.0,21/CQQ883A-P01,제품,8570,99.77,0.9 x 1175 x C,8570.0,8570,8590,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44391,0.7,1399.8,1381.0,18.799999999999955,0.7≤t＜0.8,1300≤w＜1400,6mm↑,일반,GI 오일링,280,2110,20210714,STL,DP210713165,OO철강(주)XX공장,21/BAV2566-C01,임가공,GI,Skelp,EN-DX56D+Z,0.797 x 1399.8 x C,1,29440,3401.0,21/BAV2566-P01,제품,29020,98.57,0.797 x 1381 x C,14530.0,14530,14522,,286.0,155.0,293.0,159.0,299.0,150.0,293,155,OO제철(주)XX,1,0
1,44204,1.5,1668.1,1668.1,0.0,1.5≤t＜1.6,1600≤w＜1700,정정,일반,GI 외,430,95,20210108,STL,DP210106088,OO철강(주)XX공장,21/BAQ2897A-C01,임가공,GA,Skelp,KS-SGCC,1.58 x 1668.1 x C,1,11040,541.0,21/BAQ2897A-P01,제품,11040,100.0,1.58 x 1668.1 x C,11040.0,11040,11040,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
6,44348,1.1,1221.2,1221.2,0.0,1.1≤t＜1.2,1200≤w＜1300,정정,일반,GI 외,310,1729,20210601,STL,DP210531065,OO철강(주)XX공장,21/BAS9952A-C01,임가공,CR,Skelp,SPCC,1.195 x 1221.2 x C,1,12090,1064.0,21/BAS9952A-P01,제품,12040,99.59,1.195 x 1221.2 x C,12040.0,12040,12090,AG,,,,,,,0,0,OO제철(주)XX,0,1
6,44377,1.2,1536.3,1522.0,14.299999999999956,1.2≤t＜1.3,1500≤w＜1600,6mm↑,,GI 외,380,1970,20210630,STL,DP210629138,OO철강(주)XX공장,21/BAU3284-P02,임가공,GI,Skelp,KS-SGC245Y,1.209 x 1536.3 x C,1,10787,750.6,21/BAU3284-P04,제품,10680,99.01,1.209 x 1522 x C,10680.0,10680,10687,XX,,,,,,,0,0,OO제철(주)XX,0,1
3,44279,1.5,1230.9,1224.0,6.900000000000091,1.5≤t＜1.6,1200≤w＜1300,6mm↑,,GI 오일링,450,790,20210324,STL,DP210323083,OO철강(주)XX공장,21/BAS2333A-C01,임가공,GI,Skelp,A653M-G55,1.534 x 1230.9 x C,1,12420,849.0,21/BAS2333A-P01,제품,12360,99.52,1.534 x 1224 x C,12360.0,12360,12350,AL,261.0,50.0,312.0,77.0,335.0,73.0,303,67,OO제철(주)XX,0,1
